steam_id,game_time,recommend,helpful_count,review_date,review_comment,early_access,refund,game_id
76561199399577441,113.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 19, 2024",An amazing farming game for people who loves beautiful relaxing games. Also i really love this game.,Full_Release,not refunded,413150
76561198286140906,412.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 18, 2024",LITERALLY PEAK GAMING!!!! <3<3<3<3,Full_Release,not refunded,413150
76561198204655907,265.0 hrs on record,Recommended,5 people found this review helpful 0,"Posted: March 19, 2024",That being said I should stop buying people Stardew Valley because I had ended up buying it for 4 people in the span of 2 days just because it is that good,Full_Release,not refunded,413150
76561198804627771,294.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 18, 2024",A game that is wonderful with other friends!,Full_Release,not refunded,413150
76561198330645311,486.7 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 18, 2024",Easily one of the best games EVER.,Full_Release,not refunded,413150
76561198801499614,471.2 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 18, 2024",What drug do I have to take to make this game real?,Full_Release,not refunded,413150
76561198263284730,163.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 17, 2024","If it means anything, I have 300+ hours each on my Switch and PS5 and now I've bought SV for PC so...just play it.",Full_Release,not refunded,413150
76561198249469898,336.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 16, 2024",I used to play this game with my Mom. Only game my mom played and loved. She used to play it even without me . Great memories.,Full_Release,not refunded,413150
76561199029396092,324.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 14, 2024",very cozy and comforting until its 1 am and im sprinting back to my house before harvey takes all of my money,Full_Release,not refunded,413150
76561199094843534,17.9 hrs on record,Recommended,2 people found this review helpful,"Posted: March 18, 2024",John Moore,Full_Release,not refunded,413150
76561198075900977,"3,833.6 hrs on record",Recommended,2 people found this review helpful 0,"Posted: March 15, 2024","Relaxing and creative, this game is for you if you'd like to lose yourself for hours in a better world where you can build relationships, environments, and inspiration. Endlessly mod-able, expansions and updates have kept this game fresh for 7 years. After more than 3000 hours played, I highly recommend it.",Full_Release,not refunded,413150
76561199237366069,34.3 hrs on record,Recommended,2 people found this review helpful,"Posted: March 13, 2024","hot game, much like",Full_Release,not refunded,413150
76561198353093016,203.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 12, 2024",Best game everrrr! Cant wait for the new update thats coming out on March 19th!,Full_Release,not refunded,413150
76561199170542438,54.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 12, 2024",i tbink im addicted nwo,Full_Release,not refunded,413150
76561198816513554,"2,229.2 hrs on record",Recommended,2 people found this review helpful 0,"Posted: March 9, 2024",👍,Full_Release,not refunded,413150
76561199143405237,95.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 9, 2024",i can fix shane. I CAN FIX HIM. I CAN FIX SHANE I SWEAR I CAN,Full_Release,not refunded,413150
76561198297638845,69.5 hrs on record,Recommended,3 people found this review helpful 0,"Posted: March 6, 2024",Me and my wife play this together so it makes me happy!,Full_Release,not refunded,413150
76561199496437243,64.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 4, 2024",i like this game,Full_Release,not refunded,413150
76561199478068365,270.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 3, 2024",Great to spend time,Full_Release,not refunded,413150
76561199275742378,102.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 3, 2024",Loveeeeee it :)),Full_Release,not refunded,413150
76561198414096792,757.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 25, 2024",I love it,Full_Release,not refunded,413150
76561198272696468,283.5 hrs on record,Recommended,4 people found this review helpful 0,"Posted: March 19, 2024",Dont get this game unless you are ready to get addicted to your computer.,Full_Release,not refunded,413150
76561198133099823,88.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 26, 2024",good,Full_Release,not refunded,413150
1354289,104.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 28, 2024",My go-to game when I want to relax and enjoy a wonderful soundtrack 🎶,Full_Release,not refunded,413150
76561199206197300,10.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 21, 2024","Emily is fit, no other comments",Full_Release,not refunded,413150
76561199570195727,33.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 14, 2024","Everyone in my family has over 300+ hours in this game, I don't see the appeal that's worthy of 300+ hours",Full_Release,not refunded,413150
76561198281666288,126.2 hrs on record,Recommended,3 people found this review helpful,"Posted: November 11, 2024","10/10 if Marnie was at her shop instead of staring at the microwave, my animals are starving Marnie",Full_Release,not refunded,413150
76561198024460419,194.2 hrs on record,Recommended,2 people found this review helpful,Posted: January 29,I fished in the river and got a wooden stick I gave it as a gift to a woman now she has a crush on me. Then I looked in the trash I found bread I ate it then I found a coconut. I gave the coconut as a gift great!!,Full_Release,not refunded,413150
76561199167429331,183.0 hrs on record,Recommended,2 people found this review helpful 1,Posted: January 12,praying to get reincarnated as eric barone in my next life but yeah this game is GOOD like so good bro and my taste is impeccable so give it a shot hehe,Full_Release,not refunded,413150
76561199365852996,109.8 hrs on record,Recommended,2 people found this review helpful 1,Posted: January 4,this game will make u crash out cuz u forgot it was someone's birthday,Full_Release,not refunded,413150
76561199549300527,78.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 29, 2024",I LKOVE YOU SAM,Full_Release,not refunded,413150
76561198208404407,48.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 15, 2024",I love this game. :),Full_Release,not refunded,413150
76561199390460040,467.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 13, 2024",yeah its okay i guess,Full_Release,not refunded,413150
76561198272388659,260.2 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 3, 2024",<3,Full_Release,not refunded,413150
76561199137214537,201.6 hrs on record,Recommended,2 people found this review helpful 1,"Posted: November 30, 2024",Cured my depression 10/10,Full_Release,not refunded,413150
76561198396079625,49.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 29, 2024",very unrealistic 10/10,Full_Release,not refunded,413150
76561198936487048,219.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 29, 2024",Fish,Full_Release,not refunded,413150
76561199167949925,252.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: September 4, 2024","Mhm yes, just yes consumed my life for over a month! Also easy to mod",Full_Release,not refunded,413150
76561199591828043,65.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 23, 2024",the ducks can swim :),Full_Release,not refunded,413150
76561199123153251,310.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 21, 2024",BEST GAME EVER WOOF WOOF RAAARUAWRAFAHFAFNAJFNA,Full_Release,not refunded,413150
76561198342242345,90.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 8, 2024","The game makes you a people pleaser and a stalker, but heals your soul. Also Pierre -rep.",Full_Release,not refunded,413150
76561198886654569,390.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 9, 2024",farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm FISHING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MODS farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm SEWING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MINING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MINE farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MODS farm farm farm farm farm farm farm farm FISHING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm FISHING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MODS farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MODS farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm MINE farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm FISHING farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm farm,Full_Release,not refunded,413150
76561199546354010,41.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 6, 2024","Very cozy game, super fun to play with or without other people.",Full_Release,not refunded,413150
76561198263921469,397.9 hrs on record,Recommended,2 people found this review helpful,"Posted: May 18, 2024",I don't know how to describe this game makes me feels like but I'm sure I freaking love valley life more than my real life,Full_Release,not refunded,413150
76561199465746742,225.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 5, 2024",Esta bueno juégalo.,Full_Release,not refunded,413150
76561199641465560,39.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 3, 2024","This game cured my cancer, play it pls",Full_Release,not refunded,413150
76561198084071196,134.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 19, 2024","Its got a nice snappy OST, fun vibrant colours, and a relaxing but methodical gameplay loop. Ideal game to relax and waste away a weekend, week, or year in coma sleep to grow parsnips! Give it a try.",Full_Release,not refunded,413150
76561199095957431,5.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 24, 2024","It is your moneys worth if you like these sort of games, to either play on your own or with friends <3",Full_Release,not refunded,413150
76561198387598300,36.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 25, 2024","Everyone knows this game is pure gold. Or iridium, rather. ConcernedApe is my favorite developer and this is definitely my favorite game. Just enough chaos to keep things interesting but plenty of calming music and easygoing farm life.",Full_Release,not refunded,413150
76561198162897493,336.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: April 21, 2024","love this game, played it a lot when i was suuuuper depressed. 10/10 would be a roomate with a monster again",Full_Release,not refunded,413150
76561199116140744,105.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 12, 2024",farming,Full_Release,not refunded,413150
76561198065265346,233.6 hrs on record,Recommended,4 people found this review helpful,"Posted: April 7, 2024","This is a game for everyone but especially MEN. BIG, STRONG, BUFF MEN will like this game like me.",Full_Release,not refunded,413150
76561198157248283,190.7 hrs on record,Recommended,2 people found this review helpful 2,"Posted: April 4, 2024",edit: yes yes bread,Full_Release,not refunded,413150
76561199245832412,14.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 31, 2024",hot doctor,Full_Release,not refunded,413150
76561198018611484,460.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 9, 2024","Stardew is the best there is. The developer just slam packs it with a new update out of pure love every so often. And every update is amazing. This most recent one was so large its reignited my love for the game. Not like I dont start a new farm every couple months anyway for the extreme relaxation this game bring me. Thank you for the fairly priced, overstuffed with content game. You put the rest of the industry to shame.",Full_Release,not refunded,413150
76561198379249443,292.3 hrs on record,Recommended,2 people found this review helpful 1,"Posted: April 3, 2024","100000/10 would recommend this game, shout out to you creator!",Full_Release,not refunded,413150
76561198171669942,417.9 hrs on record,Recommended,3 people found this review helpful 0,"Posted: March 24, 2024",sebastian sdv i love you my beautiful hermit king,Full_Release,not refunded,413150
76561199478125478,83.5 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 21, 2024",MINING FARMING WHAT ELSE DO U WANT,Full_Release,not refunded,413150
76561198400861757,14.0 hrs on record,Recommended,2 people found this review helpful 1,"Posted: March 19, 2024",I love her so much thank you for buying me!,Full_Release,not refunded,413150
76561199229252304,23.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 16, 2024",i love this game,Full_Release,not refunded,413150
76561199229440316,25.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 22, 2024",GAME,Full_Release,not refunded,413150
76561199142772006,65.9 hrs on record,Not Recommended,13 people found this review helpful,"Posted: May 9, 2024",will ruin ur life stop b4 its too late i am addicted,Full_Release,not refunded,413150
76561198389258732,269.7 hrs on record,Recommended,No one has rated this review as helpful yet 0,"Posted: April 20, 2024",Thank you for firing this new translation team. Stardew Valley is the best game I've ever played in a row,Full_Release,not refunded,413150
76561199493833080,160.9 hrs on record,Recommended,3 people found this review helpful 0,"Posted: July 5, 2024","If you love casual farming sims, then Stardew is for you. It has something to offer anyone and is the perfect game to relax after work.",Full_Release,not refunded,413150
76561198976161724,197.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 1, 2024","If you are not sure, just get it. Trust me, this is the BEST cozy game you will ever play. And if it is not, there are over 10k mods that will make it the best game ever. There is no farming game that does it like SDV. No other game will scratch the itch that this game will leave you with. All you can do is install expansion mods, replay your farm or wait for the Haunter Chocolatier release (the new game being developed). ConcernedApe knows what he is doing and he has created a master piece. I don’t like pixel games and when I first got this game I couldn’t get over the pixels. A few months later I tried it again on apple arcade and fell in love. I played hours on my switch and now PC so I could add mods as well. This game made me fall in love with pixel art and has made me obsessed with farming games. Unfortunately there is nothing quite like this. What are you waiting for? Add it your cart already! :D",Full_Release,not refunded,413150
76561199542244084,74.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 31, 2024","LOOOOOVE this game, its a little hard to figure out at first but it's so cute and fun!",Full_Release,not refunded,413150
76561198244619520,187.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 31, 2024",The coziest game you can play with a twist of adventure and story.,Full_Release,not refunded,413150
76561198108006211,94.3 hrs on record,Recommended,2 people found this review helpful 1,"Posted: October 20, 2024",a funny game with a lot to learn! Recommend for those cozy raining days.,Full_Release,not refunded,413150
76561198143673103,105.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 29, 2024","Stardew Valley is a farming simulation game with pixel art and endless charm. You can farm, fish, mine, and build relationships in a vibrant, ever-changing world full of surprises. Its relaxing gameplay and progression make it perfect for unwinding or getting lost for hours.",Full_Release,not refunded,413150
76561197996338627,11.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: August 20, 2024","Put most my time in this game on my phone. (Which is the best version imo). Unfortunately the wait for 1.6 on mobile sucks, but I'm patient.",Full_Release,not refunded,413150
76561199366048418,196.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: August 1, 2024",this is the best game ive ever played expect minecraft,Full_Release,not refunded,413150
76561199487286722,53.9 hrs on record,Recommended,2 people found this review helpful 1,"Posted: July 17, 2024","Overall, an amazing cozy game, made with such love and care <3 10/10",Full_Release,not refunded,413150
76561198871159641,56.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 1, 2024",Haley is a baddie,Full_Release,not refunded,413150
76561199012110123,351.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 10, 2024",minecaft,Full_Release,not refunded,413150
76561198861583172,44.2 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 29, 2024",yas,Full_Release,not refunded,413150
76561198141331601,154.9 hrs on record,Recommended,3 people found this review helpful 0,"Posted: March 19, 2024",Still being loved by Developer and players.,Full_Release,not refunded,413150
76561198799158247,189.2 hrs on record,Recommended,2 people found this review helpful,"Posted: March 24, 2024",i think this will be the closest i ever get to touching grass,Full_Release,not refunded,413150
76561199085859519,10.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 17, 2024",gud gaem,Full_Release,not refunded,413150
76561198260841780,527.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 18, 2024",Awesome and very cozy game,Full_Release,not refunded,413150
76561199054397452,458.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 6, 2024","It's Stardew Valley, one of the most well loved sim games of all time, what more needs to be said?",Full_Release,not refunded,413150
76561199018242792,43.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 28, 2024","Stardew Valley is THE game to relax. It feels nice to talk to your neighbors, it feels nice to go mining for the whole day, it feels nice to date someone you really like or just stay at your farm and decorate it however you like. But the issues pop up just from the fact that its a farming game, as it does get somewhat stale the longer you play it due to you having to do the same things over and over again. But Stardew Valley is as fun and charming as a farming game can get, and i mean it.",Full_Release,not refunded,413150
76561199095053708,7.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 7, 2024","I am concerned [ape] to admit that I have bought this game on every console and platform possible; all are the same, of course, but it's that good I like to be able to play it wherever :) I couldn't fault Stardew Valley even if I wanted to, it's my favourite game and I say so confidently as someone who cannot pick a favourite anything!",Full_Release,not refunded,413150
76561198168785355,"1,665.4 hrs on record",Recommended,2 people found this review helpful,"Posted: March 21, 2024","Really good, but there is a weird bug where when I load up the game 23 stardew wiki tabs open up in my browser",Full_Release,not refunded,413150
76561198994644539,23.8 hrs on record,Not Recommended,3 people found this review helpful,"Posted: October 15, 2024",i actually love this game but i intentionally misclicked for some reason. you should def buy it and support the creator tho,Full_Release,not refunded,413150
76561199462438462,18.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: August 5, 2024",fire game,Full_Release,not refunded,413150
76561198340009632,135.0 hrs on record,Recommended,2 people found this review helpful 1,"Posted: May 19, 2024",This game is super relaxing and enjoyable. I love being able to play at my own pace and still feel like I'm progressing at a good pace.,Full_Release,not refunded,413150
76561198438041694,163.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 18, 2024",The only game I've bought that I will buy on every platform even if I don't plan on playing on any of them besides PC simply to give Ape more money,Full_Release,not refunded,413150
76561198242242010,120.1 hrs on record,Recommended,2 people found this review helpful,"Posted: November 24, 2024","My wife stopped shouting at me for playing this, and instead joined me. 10/10",Full_Release,not refunded,413150
76561199120868789,154.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 30, 2024",haley hot,Full_Release,not refunded,413150
76561198311932057,656.2 hrs on record,Recommended,2 people found this review helpful,"Posted: July 24, 2024",Gus bring me 1 million beers please,Full_Release,not refunded,413150
76561199090755237,100.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 5, 2024","nah this game has me on a chokehold, i forgot about my commissions help me",Full_Release,not refunded,413150
76561198444096210,771.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 18, 2024",best game ever made,Full_Release,not refunded,413150
1077539364,20.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 3, 2024",good break from grind game (also a grind game),Full_Release,not refunded,413150
76561199056905523,64.0 hrs on record,Recommended,3 people found this review helpful,"Posted: August 19, 2024",Bagged Haley,Full_Release,not refunded,413150
76561197970259779,330.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 19, 2024",If you don't know by now just get it. Thank me later.,Full_Release,not refunded,413150
76561199584598184,20.3 hrs on record,Recommended,3 people found this review helpful 0,"Posted: October 27, 2024","I really liked the change of year, the game is wonderful, you can play it for a couple of dozen hours or even hundreds.",Full_Release,not refunded,413150
76561198167020467,101.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 17, 2024","Goated, released in 2016 and still getting free updates in 2024. I have this game on three different platforms and I'll buy it again don't test me.",Full_Release,not refunded,413150
76561199070421477,464.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: August 11, 2024",you will never be the same after playing this game. You will be in search of acceptible excuses to bail out from gatherings and instead stay home and play sdv,Full_Release,not refunded,413150
76561198066153915,124.0 hrs on record,Recommended,2 people found this review helpful 1,"Posted: April 24, 2024","The worst game I have ever played - made me way too close to my partner and way too happy playing with friends. If you are like me and hate social interaction, farming, fishing, mining and general fun - don't buy this game.",Full_Release,not refunded,413150
76561199239417821,23.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 8, 2024",＼二つ,Full_Release,not refunded,413150
76561198406031926,219.8 hrs on record,Recommended,2 people found this review helpful 0,"Posted: May 26, 2024",i love lesbians :),Full_Release,not refunded,413150
76561199224456460,109.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: October 14, 2024", ,Full_Release,not refunded,413150
76561198324561727,116.5 hrs on record,Recommended,2 people found this review helpful 0,Posted: January 18,amazing and fun game,Full_Release,not refunded,413150
76561199185376758,127.1 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 2, 2024","I will lay my life on the line for Abigail. She makes the valley worth it. My queen, my beloved.",Full_Release,not refunded,413150
